abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_method,sh_method,words_method,fa_objective,sh_objective,words_objective,fa_other,sh_other,words_other,fa_result,sh_result,words_result
test_110,phi3,5,4,"background,method,objective,result",62,-34.59375,method,method,True,0.107,0.324,16,2.875,11.0215625,14,40.65625,51.8675,51,2.5625,10.275,19,,,0,2.6875,1.4921875,17
test_111,phi3,5,3,"background,method,result",57,-31.046875,method,method,True,0.087,0.166,8,20.890625,31.20234375,51,74.515625,82.97796875,32,,,0,,,0,0.546875,7.7728125,39
test_112,phi3,5,3,"method,objective,result",49,-32.875,method,method,True,0.086,0.165,8,,,0,66.5625,69.318125,60,1.40625,7.6740625,39,,,0,32.5,30.2578125,18
test_113,phi3,6,4,"background,method,objective,result",54,-24.875,method,method,True,0.111,0.341,16,-0.046875,3.238125,51,73.875,74.3440625,47,0.046875,4.751875,35,,,0,-0.640625,-0.3340625,18
test_114,phi3,7,4,"background,method,objective,result",52,-25.3125,objective,objective,True,0.111,0.333,16,4.53125,9.34046875,46,1.390625,15.68921875,53,20.0,27.551875,19,,,0,-1.125,-3.3315625,22
test_115,phi3,8,3,"background,method,result",54,-30.703125,result,result,True,0.088,0.17,8,1.765625,12.84578125,36,0.546875,3.04671875,33,,,0,,,0,70.671875,79.341875,56
test_116,phi3,3,2,"background,result",64,-30.625,background,background,True,0.059,0.077,4,34.5,37.5525,38,,,0,,,0,,,0,3.1875,7.0725,15
test_118,phi3,4,2,"background,method",65,-32.84375,background,background,True,0.062,0.08,4,79.34375,86.315,47,17.96875,26.84125,38,,,0,,,0,,,0
test_120,phi3,6,4,"background,method,objective,result",60,-35.25,method,method,True,0.109,0.332,16,1.375,9.229375,27,137.0,146.2521875,40,-0.34375,7.0696875,17,,,0,0.9375,1.32375,23
test_121,phi3,6,3,"background,method,result",63,-51.75,background,background,True,0.086,0.163,8,49.8125,53.7909375,54,12.75,16.9459375,36,,,0,,,0,0.59375,6.388125,11
test_122,phi3,5,3,"background,method,objective",57,-28.6875,background,background,True,0.086,0.164,8,47.3125,53.19703125,60,0.109375,3.24875,22,1.5,9.61671875,26,,,0,,,0
test_123,phi3,5,3,"method,objective,result",47,-33.21875,method,method,True,0.089,0.166,8,,,0,91.21875,99.5090625,83,10.625,16.703125,15,,,0,1.84375,8.8190625,31
test_124,phi3,6,2,"background,method",65,-30.65625,method,method,True,0.065,0.084,4,0.125,16.9,63,157.34375,178.69375,58,,,0,,,0,,,0
test_125,phi3,5,3,"background,method,objective",63,-27.34375,method,method,True,0.086,0.165,8,17.1875,24.4790625,41,62.21875,69.04765625,49,0.015625,0.75453125,32,,,0,,,0
test_126,phi3,6,2,"background,objective",55,-29.59375,objective,objective,True,0.067,0.085,4,23.5,43.9325,96,,,0,46.59375,72.59875,46,,,0,,,0
test_127,phi3,9,3,"background,method,result",67,-28.5,method,method,True,0.09,0.172,8,4.71875,19.86078125,88,122.0,139.64203125,70,,,0,,,0,1.796875,5.2471875,20
test_128,phi3,8,3,"background,method,result",60,-34.0,method,method,True,0.091,0.172,8,29.8125,32.9175,31,81.125,82.0875,78,,,0,,,0,1.8125,5.495,42
test_129,phi3,7,2,"background,method",46,-19.4375,method,method,True,0.065,0.083,4,-0.78125,8.0325,24,132.3125,143.53,93,,,0,,,0,,,0
test_130,phi3,5,3,"background,method,objective",54,-36.75,objective,objective,True,0.089,0.169,8,83.375,84.6825,64,29.875,22.018125,33,90.5625,86.299375,30,,,0,,,0
test_131,phi3,10,4,"background,method,objective,result",46,-34.65625,method,method,True,0.124,0.36,16,0.84375,7.7884375,43,74.09375,70.431875,100,51.03125,60.5303125,21,,,0,36.34375,38.468125,43
test_132,phi3,3,3,"method,objective,result",50,-24.078125,result,method,False,0.082,0.158,8,,,0,36.640625,50.69609375,18,27.703125,35.08796875,16,,,0,36.828125,42.6378125,16
test_133,phi3,5,3,"background,method,result",60,-27.390625,result,result,True,0.085,0.163,8,-0.46875,8.060625,44,0.59375,6.9846875,23,,,0,,,0,86.671875,91.8140625,33
test_134,phi3,7,4,"background,method,objective,result",49,-14.5703125,method,method,True,0.119,0.349,16,0.0859375,2.535703125,15,75.4921875,95.266875,57,0.65625,5.9065625,20,,,0,6.0078125,29.095546875,82
test_135,phi3,7,4,"background,method,objective,result",58,-32.34375,background,background,True,0.12,0.358,16,59.15625,63.225,103,13.09375,24.3446875,33,43.15625,47.6115625,19,,,0,3.125,16.725,28
test_136,phi3,10,4,"background,method,objective,other",53,-29.140625,objective,objective,True,0.117,0.346,16,4.328125,14.40328125,43,0.21875,6.87625,40,12.734375,35.81203125,23,-0.796875,2.5803125,29,,,0
test_137,phi3,6,3,"background,method,result",47,-37.0,method,method,True,0.09,0.172,8,36.625,46.0453125,66,66.9375,72.2040625,79,,,0,,,0,1.21875,1.875625,34
test_138,phi3,8,2,"background,method",55,-25.0,method,method,True,0.067,0.086,4,1.96875,8.775,76,44.5,53.1625,98,,,0,,,0,,,0
test_139,phi3,9,5,"background,method,objective,other,result",65,-37.65625,method,method,True,0.132,0.662,32,4.5,13.4271875,25,88.40625,95.2571875,63,0.40625,2.3528125,12,0.375,2.2096875,6,0.09375,-0.028125,9
test_140,phi3,8,4,"background,method,objective,result",68,-32.40625,method,objective,False,0.126,0.366,16,14.65625,25.1553125,111,30.03125,29.67125,44,20.5,29.933125,25,,,0,20.03125,19.0840625,26
test_141,phi3,6,3,"method,other,result",51,-31.453125,result,result,True,0.085,0.162,8,,,0,7.078125,18.7034375,47,,,0,-1.125,0.3725,7,55.109375,68.0959375,31
test_142,phi3,5,4,"background,method,objective,result",53,-37.34375,method,objective,False,0.115,0.342,16,1.0,20.246875,64,38.65625,51.669375,58,37.59375,79.371875,30,,,0,-0.5625,5.993125,15
test_143,phi3,9,4,"background,method,objective,result",56,-33.78125,method,method,True,0.127,0.367,16,2.5,6.4671875,71,32.28125,34.9425,62,24.3125,27.891875,19,,,0,21.5625,25.2921875,40
test_145,phi3,6,4,"background,method,objective,result",56,-31.625,objective,objective,True,0.108,0.331,16,12.71875,20.3396875,18,25.25,20.9290625,35,34.6875,43.269375,22,,,0,2.0625,-0.475625,42
test_146,phi3,10,4,"background,method,objective,result",56,-36.40625,result,method,False,0.119,0.351,16,-1.1875,4.818125,19,32.21875,51.8296875,83,32.21875,43.9584375,42,,,0,34.78125,42.3625,34
test_147,phi3,8,2,"background,other",59,-30.046875,background,background,True,0.063,0.081,4,30.984375,39.043125,70,,,0,,,0,2.828125,9.16,8,,,0
test_148,phi3,7,3,"background,method,objective",52,-26.671875,objective,objective,True,0.093,0.174,8,0.375,6.2825,68,0.859375,6.11640625,62,66.828125,73.49171875,33,,,0,,,0
test_149,phi3,5,4,"background,method,objective,result",58,-30.09375,method,method,True,0.105,0.325,16,29.28125,32.61890625,34,71.78125,71.67703125,20,57.21875,64.3115625,19,,,0,1.234375,6.92375,10
test_150,phi3,5,4,"background,method,objective,result",63,-41.8125,objective,objective,True,0.11,0.335,16,1.25,6.8165625,25,48.875,55.6596875,57,61.25,63.31125,29,,,0,0.21875,10.65,23
test_151,phi3,9,3,"background,method,other",54,-35.21875,method,method,True,0.093,0.17,8,11.3125,27.4025,46,99.28125,115.003125,120,,,0,1.8125,6.000625,2,,,0
test_152,phi3,5,3,"method,objective,result",47,-33.21875,method,method,True,0.089,0.166,8,,,0,91.21875,99.5090625,83,10.625,16.703125,15,,,0,1.84375,8.8190625,31
test_153,phi3,6,4,"background,method,objective,result",58,-32.8125,objective,objective,True,0.109,0.33,16,1.5625,3.92734375,14,25.34375,23.36890625,55,35.1875,37.143125,17,,,0,-1.203125,-0.501875,29
test_154,phi3,3,3,"background,objective,result",69,-40.8125,objective,objective,True,0.085,0.163,8,5.875,18.1334375,29,,,0,38.0625,49.7778125,27,,,0,16.09375,20.65125,40
test_155,phi3,7,4,"background,method,objective,result",64,-26.984375,objective,objective,True,0.114,0.34,16,20.953125,28.72015625,71,-0.359375,5.62,35,33.546875,42.76390625,18,,,0,2.8125,5.2865625,28
test_156,phi3,8,4,"background,method,objective,result",53,-32.125,objective,objective,True,0.131,0.373,16,33.9375,44.076875,49,2.78125,9.1346875,103,58.0,67.3534375,19,,,0,1.875,1.685,23
test_157,phi3,5,2,"background,objective",51,-27.0625,background,background,True,0.063,0.081,4,76.75,87.68125,64,,,0,1.09375,15.00625,25,,,0,,,0
test_158,phi3,9,4,"background,method,objective,result",57,-34.96875,background,background,True,0.119,0.354,16,71.53125,72.4453125,65,0.75,11.024375,61,16.4375,29.2853125,28,,,0,1.8125,4.02625,39
test_159,phi3,7,3,"method,objective,result",60,-35.96875,method,method,True,0.088,0.167,8,,,0,60.46875,62.5921875,50,30.03125,33.8371875,23,,,0,22.03125,26.226875,56
test_160,phi3,6,3,"background,method,objective",58,-28.34375,method,method,True,0.086,0.165,8,-1.140625,4.44546875,43,77.78125,81.79203125,45,34.125,40.79375,18,,,0,,,0
test_161,phi3,7,4,"background,objective,other,result",52,-29.09375,result,result,True,0.11,0.335,16,0.953125,7.5709375,33,,,0,28.9375,38.2446875,21,0.65625,8.845,2,64.53125,76.120625,68
test_162,phi3,7,4,"background,method,objective,result",66,-31.53125,objective,objective,True,0.113,0.338,16,16.125,30.39875,52,1.46875,15.2146875,69,18.71875,43.355625,32,,,0,-0.453125,5.6246875,14
test_163,phi3,7,3,"background,method,result",49,-28.546875,method,method,True,0.1,0.182,8,0.671875,25.59765625,59,101.453125,123.2734375,104,,,0,,,0,0.59375,-2.54296875,24
test_164,phi3,10,4,"background,method,other,result",63,-39.0,method,method,True,0.117,0.345,16,2.03125,13.7934375,102,102.125,115.0496875,30,,,0,-0.15625,2.145625,18,14.125,14.13625,18
test_165,phi3,5,4,"background,method,objective,result",58,-37.0625,background,background,True,0.107,0.326,16,37.5625,43.5203125,45,-0.125,6.491875,17,5.09375,20.5140625,24,,,0,0.96875,-0.02625,12
test_166,phi3,8,4,"background,method,objective,result",56,-33.40625,background,background,True,0.117,0.348,16,26.875,31.9621875,45,1.5,7.72125,54,22.03125,23.625,48,,,0,1.1875,1.0353125,17
test_167,phi3,8,4,"background,method,objective,result",51,-37.09375,method,method,True,0.121,0.355,16,1.625,10.9646875,33,76.96875,88.8396875,108,24.6875,40.341875,24,,,0,-1.3125,7.135,23
test_168,phi3,6,4,"background,method,objective,result",57,-31.40625,method,objective,False,0.111,0.335,16,4.34375,11.7159375,44,22.15625,24.494375,32,13.25,29.715,17,,,0,1.84375,3.5434375,19
test_169,phi3,4,3,"background,method,objective",48,-34.28125,method,method,True,0.088,0.168,8,1.0625,9.5375,36,90.96875,94.295,63,28.125,34.51125,18,,,0,,,0
test_170,phi3,4,3,"background,method,result",59,-30.0,result,result,True,0.083,0.158,8,15.4375,23.0321875,20,1.390625,4.29078125,13,,,0,,,0,69.1875,75.92703125,30
test_171,phi3,5,3,"background,method,objective",62,-29.046875,method,method,True,0.083,0.159,8,-0.046875,12.56828125,23,31.328125,37.6615625,36,15.640625,24.34828125,8,,,0,,,0
test_172,phi3,6,2,"background,objective",62,-40.96875,background,background,True,0.062,0.08,4,108.90625,115.75375,98,,,0,0.9375,9.6525,14,,,0,,,0
test_173,phi3,7,5,"background,method,objective,other,result",56,-26.671875,method,objective,False,0.129,0.663,32,2.609375,11.66078125,17,17.453125,16.2859375,21,12.859375,26.8359375,22,-0.8125,0.7484375,6,4.640625,23.48453125,38
test_174,phi3,4,3,"background,method,result",61,-34.53125,method,method,True,0.081,0.157,8,8.1875,20.2515625,24,37.46875,46.780625,18,,,0,,,0,4.25,7.5615625,18
test_175,phi3,7,4,"background,method,objective,result",52,-32.25,method,method,True,0.112,0.341,16,0.46875,2.77625,18,94.625,102.7196875,87,-2.25,8.37171875,19,,,0,-1.796875,-2.86765625,18
test_176,phi3,7,4,"background,method,objective,result",54,-23.375,objective,objective,True,0.117,0.35,16,4.375,16.23390625,100,0.640625,7.5534375,27,5.78125,18.68921875,23,,,0,4.453125,9.3984375,29
test_177,phi3,5,2,"background,method",54,-28.515625,method,method,True,0.062,0.08,4,-1.46875,9.105,22,59.921875,73.379375,51,,,0,,,0,,,0
test_178,phi3,6,3,"background,method,objective",60,-35.71875,background,method,False,0.086,0.166,8,51.03125,48.6309375,26,50.34375,49.483125,59,36.09375,27.6671875,22,,,0,,,0
test_179,phi3,6,2,"background,objective",53,-30.84375,background,background,True,0.067,0.086,4,114.40625,124.533125,121,,,0,0.359375,13.248125,27,,,0,,,0
test_180,phi3,5,3,"background,method,objective",53,-45.34375,objective,objective,True,0.09,0.172,8,6.96875,9.6690625,72,-1.15625,6.6925,35,94.53125,103.4196875,65,,,0,,,0
test_181,phi3,7,4,"background,method,other,result",55,-38.125,background,background,True,0.109,0.34,16,52.0,54.91,31,51.5,50.349375,40,,,0,0.90625,11.22375,13,0.125,5.391875,23
test_182,phi3,4,4,"background,method,objective,result",62,-29.25,method,method,True,0.11,0.338,16,47.0625,45.25828125,34,85.375,77.82671875,38,25.5,25.5740625,23,,,0,-1.734375,-6.9090625,37
test_183,phi3,7,4,"background,method,objective,result",59,-27.640625,background,background,True,0.119,0.348,16,36.796875,42.245625,41,0.3125,13.5696875,41,0.671875,10.8678125,30,,,0,5.140625,19.80125,52
test_184,phi3,6,4,"background,method,objective,result",59,-36.1875,background,background,True,0.108,0.327,16,45.9375,48.8478125,34,24.78125,29.325625,30,10.5625,23.5171875,14,,,0,0.84375,4.496875,25
test_185,phi3,7,4,"background,method,objective,result",64,-30.09375,objective,objective,True,0.118,0.344,16,1.390625,11.54484375,45,10.8125,22.17296875,43,12.9375,23.824375,21,,,0,1.59375,5.6765625,71
test_186,phi3,8,4,"background,method,other,result",56,-45.9375,result,result,True,0.119,0.352,16,7.75,11.316875,23,1.25,4.9015625,29,,,0,0.25,2.7878125,4,108.8125,116.05625,124
test_187,phi3,5,3,"method,objective,result",61,-27.78125,method,method,True,0.087,0.164,8,,,0,44.53125,52.31765625,75,15.8125,24.14546875,14,,,0,-0.203125,7.005625,20
test_188,phi3,5,3,"background,method,result",55,-28.125,method,method,True,0.088,0.168,8,2.3125,8.47125,46,58.8125,56.736875,54,,,0,,,0,49.5,45.291875,28
test_189,phi3,6,4,"background,method,objective,result",60,-33.03125,background,background,True,0.113,0.34,16,43.21875,47.9728125,25,2.1875,6.8746875,41,2.5,9.714375,40,,,0,12.09375,13.781875,43
test_190,phi3,5,4,"background,method,objective,result",63,-33.90625,background,background,True,0.108,0.329,16,78.53125,75.1709375,19,53.28125,50.65875,56,1.59375,5.2740625,24,,,0,42.71875,42.24,21
test_191,phi3,3,2,"background,method",66,-32.28125,background,background,True,0.061,0.08,4,75.65625,78.95625,48,5.375,9.575,19,,,0,,,0,,,0
test_192,phi3,6,4,"background,method,objective,result",60,-36.78125,objective,objective,True,0.112,0.338,16,5.25,10.933125,22,61.09375,58.7309375,37,72.65625,69.1359375,56,,,0,30.09375,26.04375,32
test_193,phi3,7,3,"background,method,objective",58,-30.6875,background,background,True,0.089,0.169,8,82.875,92.72546875,46,38.5625,46.46546875,81,0.015625,7.8715625,21,,,0,,,0
test_194,phi3,5,3,"background,method,result",47,-31.203125,method,method,True,0.085,0.164,8,1.109375,5.92703125,28,45.046875,42.71171875,37,,,0,,,0,12.171875,9.595625,29
test_195,phi3,10,4,"background,method,objective,result",57,-36.90625,method,method,True,0.127,0.364,16,-2.21875,-1.18125,56,111.96875,116.0225,98,-0.375,6.0259375,36,,,0,8.40625,13.7265625,24
test_197,phi3,7,4,"background,method,objective,result",67,-34.9375,result,background,False,0.114,0.341,16,51.4375,55.2165625,62,5.28125,7.211875,59,43.5625,45.1765625,15,,,0,51.8125,43.7075,33
test_198,phi3,4,2,"background,method",55,-27.359375,method,method,True,0.061,0.079,4,39.640625,39.74375,30,76.140625,76.271875,30,,,0,,,0,,,0
test_199,phi3,8,4,"background,method,objective,result",64,-40.3125,method,method,True,0.119,0.348,16,9.0625,28.3421875,69,25.5625,45.1946875,89,0.65625,15.1640625,11,,,0,10.375,10.9865625,26
test_200,phi3,8,4,"method,objective,other,result",62,-29.046875,method,method,True,0.109,0.327,16,,,0,45.703125,51.39140625,70,19.609375,26.4025,17,0.125,2.340625,12,0.421875,-0.55640625,15
test_201,phi3,4,2,"background,other",50,-40.71875,background,background,True,0.061,0.079,4,136.03125,135.81125,63,,,0,,,0,0.125,-0.155,6,,,0
test_203,phi3,7,3,"background,method,result",61,-28.96875,method,method,True,0.093,0.174,8,1.078125,12.02484375,85,74.46875,87.19421875,69,,,0,,,0,0.359375,3.1871875,15
test_205,phi3,6,3,"method,objective,result",65,-26.421875,objective,objective,True,0.085,0.162,8,,,0,1.015625,5.894375,53,75.015625,81.63375,30,,,0,0.03125,5.8625,11
test_206,phi3,6,4,"background,method,objective,result",54,-24.125,background,background,True,0.114,0.342,16,45.8125,49.64796875,48,28.875,28.23421875,54,1.859375,12.45484375,21,,,0,6.078125,11.72546875,35
test_207,phi3,5,3,"method,objective,result",58,-27.515625,method,method,True,0.087,0.164,8,,,0,41.921875,49.0553125,62,36.296875,41.184375,18,,,0,-0.1875,5.1821875,29
test_208,phi3,5,3,"background,method,result",55,-35.03125,result,result,True,0.087,0.167,8,27.84375,38.3534375,23,18.03125,24.8103125,36,,,0,,,0,30.65625,39.68,48
test_209,phi3,7,4,"background,method,objective,other",60,-29.609375,objective,objective,True,0.112,0.338,16,3.515625,11.39203125,66,0.28125,10.60046875,29,51.953125,67.330625,46,0.078125,0.8175,7,,,0
test_210,phi3,6,3,"background,objective,result",63,-32.34375,objective,objective,True,0.087,0.166,8,1.5,9.83,53,,,0,39.46875,55.158125,42,,,0,20.9375,23.480625,32
test_211,phi3,3,2,"background,objective",60,-26.375,objective,objective,True,0.062,0.08,4,0.4375,8.385,49,,,0,114.875,124.99,33,,,0,,,0
test_212,phi3,6,4,"background,method,objective,result",57,-22.34375,method,method,True,0.115,0.345,16,17.3125,26.736875,57,84.28125,80.97375,39,27.59375,28.6528125,28,,,0,6.53125,12.0428125,38
test_213,phi3,6,2,"background,objective",54,-30.546875,background,background,True,0.068,0.088,4,96.515625,105.06125,130,,,0,9.890625,20.766875,32,,,0,,,0
test_214,phi3,3,2,"method,objective",65,-30.515625,method,method,True,0.062,0.08,4,,,0,49.609375,55.953125,61,47.046875,52.03125,20,,,0,,,0
test_215,phi3,4,2,"background,result",56,-36.625,background,background,True,0.067,0.087,4,145.875,155.8025,133,,,0,,,0,,,0,-0.3125,12.3225,33
test_216,phi3,6,4,"background,method,objective,result",49,-41.71875,method,method,True,0.126,0.365,16,7.34375,10.1471875,22,77.46875,80.0240625,108,39.84375,38.0725,26,,,0,7.125,6.2875,30
test_217,phi3,3,2,"background,result",60,-30.265625,result,result,True,0.065,0.083,4,5.859375,25.00625,59,,,0,,,0,,,0,122.984375,147.353125,58
test_218,phi3,9,4,"background,method,objective,result",56,-39.1875,background,background,True,0.129,0.363,16,60.25,62.5953125,100,21.03125,22.941875,71,-0.3125,3.546875,19,,,0,47.875,44.7284375,32
test_219,phi3,8,4,"background,method,objective,result",58,-19.390625,result,result,True,0.117,0.344,16,0.578125,4.97359375,31,0.6875,8.85265625,31,2.390625,11.90140625,31,,,0,138.484375,144.38171875,79
test_220,phi3,4,3,"background,method,objective",58,-38.125,background,background,True,0.084,0.162,8,66.0625,70.7275,58,0.1875,4.605,9,42.5,47.9175,25,,,0,,,0
test_221,phi3,9,3,"background,method,result",67,-25.078125,method,method,True,0.094,0.175,8,1.546875,9.78203125,48,240.671875,248.9609375,117,,,0,,,0,0.59375,4.67890625,26
